,x,y,z
49.699398797595194,-1.1760065832161937,242.4899953187817,205.52729557090436
50.100200400801604,-1.2201169625045185,242.48889138530734,205.5131166928158
50.501002004008015,-1.2756344723825142,242.48666380350943,205.49583732220037
50.90180360721443,-1.3434082966844898,242.48326776727498,205.47535358447576
51.30260521042084,-1.4233969849936663,242.47870628637364,205.45152629259394
51.703406813627254,-1.5144993834028502,242.47304419145357,205.42415081925247
52.10420841683367,-1.6152236907028719,242.46635411960025,205.3931960349997
52.50501002004008,-1.7247766059253027,242.4586283676526,205.3591786058476
52.90581162324649,-1.8433899689108606,242.44976086142833,205.32317522276347
53.30661322645291,-1.9711971926055634,242.43966267047273,205.28614386959492
53.70741482965932,-2.1072148460843643,242.42836776073025,205.24826253268859
54.10821643286573,-2.2505358390961914,242.4159339273843,205.2090553136164
54.50901803607215,-2.402600242953561,242.40224390349556,205.16790283305596
54.90981963927856,-2.567366665332368,242.3869777612081,205.1243496273083
55.31062124248497,-2.747591039722664,242.3699027915712,205.07803742913796
55.71142284569139,-2.9412762601145506,242.3511532833626,205.02860745569788
56.1122244488978,-3.1429123496102047,242.331150993844,204.97566998198465
56.51302605210421,-3.346988569228106,242.31035536027008,204.91880588612193
56.91382765531062,-3.549879432636592,242.2891319666321,204.8575629645648
57.31462925851704,-3.7488134723568853,242.26783298299122,204.79144271631102
57.71543086172345,-3.940804585001438,242.24687085500688,204.71988484719165
58.11623246492986,-4.1235891049017,242.22656982210057,204.64224447051916
58.517034068136276,-4.297494916195414,242.20691430227458,204.55776552408707
58.91783567134269,-4.466195452633517,242.1874504733673,204.46556877782515
59.3186372745491,-4.635500790935195,242.16745720914844,204.36466598637512
59.719438877755515,-4.812076823467608,242.1461284109072,204.25397339122512
60.120240480961925,-5.002976147381551,242.1226539540735,204.13230694836122
60.521042084168336,-5.215531955529532,242.09625496166714,203.99836883937078
60.92184368737475,-5.456798625645875,242.06622400571695,203.85074505630254
61.322645290581164,-5.732213279156645,242.0319742357979,203.68792259099376
61.723446893787575,-6.044785958447612,241.99305947903434,203.50829698637995
62.12424849699399,-6.398774734013665,241.94897006333818,203.3101014451326
62.5250501002004,-6.8053075955241695,241.89883200732606,203.0913009538898
62.92585170340681,-7.283896065720504,241.84136970241227,202.84954811792315
63.32665330661323,-7.857126012727132,241.77530608502872,202.58224237109323
63.72745490981964,-8.545080866020347,241.69973502279285,202.28658779059816
64.12825651302606,-9.362188277685624,241.61401089407184,201.9595868012108
64.52905811623246,-10.315112885427364,241.51743373965485,201.59800486736188
64.92985971943888,-11.403923357444798,241.40906659350424,201.1983136834317
65.3306613226453,-12.628571133937562,241.28776493338268,200.7566008600166
65.7314629258517,-13.994509971497369,241.15222892983536,200.26848233521218
66.13226452905812,-15.50920202665513,241.00109178594505,199.7290737089623
66.53306613226454,-17.17487425383669,240.8330240989812,199.1329829827457
66.93386773547094,-18.984896712338646,240.64689811085384,198.47428760644928
67.33466933867736,-20.925838415517205,240.4420469660803,197.74648947722457
67.73547094188378,-22.979991197101704,240.2185103595755,196.942463116043
68.13627254509018,-25.12807561195698,239.97711321807822,196.05440015584557
68.5370741482966,-27.351990520948853,239.71948098805777,195.07374719120168
68.93787575150301,-29.635750777864306,239.44802915259243,193.99108701355195
69.33867735470942,-31.963668814378398,239.16590952778276,192.79593634327935
69.73947895791584,-34.318704494491044,238.87699023069086,191.47665082392248
70.14028056112225,-36.6833553014419,238.58603893404768,190.0211144864926
70.54108216432866,-39.041530503176084,238.2989908155047,188.41773518882002
70.94188376753507,-41.37942039511904,238.02313813639148,186.6562625467937
71.34268537074149,-43.68487381553437,237.7671996043005,184.72834719568783
71.7434869739479,-45.94678464503475,237.54142882285896,182.62833944391036
72.14428857715431,-48.15520295442656,237.35795956270232,180.3556208446521
72.54509018036072,-50.30173913839762,237.23125233743284,177.91752679823432
72.94589178356713,-52.38036185924909,237.17844363199865,175.33051674698552
73.34669338677355,-54.388764818761594,237.21954749576588,172.61878893965434
73.74749498997996,-56.329119806685,237.37648863415887,169.81218867131517
74.14829659318637,-58.20469783268341,237.66502555978835,166.94069443338614
74.54909819639279,-60.01500261449732,238.0840956819127,164.02769144087182
74.9498997995992,-61.753551798959826,238.61151957087228,161.08701432499632
75.35070140280561,-63.40937783327674,239.20867818649126,158.12528973186005
75.75150300601203,-64.96918916268643,239.82653323482748,155.14495177295964
76.15230460921843,-66.42196916613342,240.4163202313061,152.1492002291035
76.55310621242485,-67.76437669451298,240.94180884867467,149.14761185912266
76.95390781563127,-69.00131212251146,241.3844709640165,146.1586156585552
77.35470941883767,-70.13983888135542,241.73893891885686,143.20767358205015
77.75551102204409,-71.18398056201056,242.00842934908886,140.32505714473595
78.15631262525051,-72.13707595646427,242.2033582549387,137.54277890855732
78.55711422845691,-73.00671089074952,242.3410733985953,134.89124367329333
78.95791583166333,-73.8062105203528,242.44373675069863,132.39655802740214
79.35871743486975,-74.55154114079771,242.5336937439001,130.07869687608738
79.75951903807615,-75.25818388028331,242.6292563162921,127.94986955063726
80.16032064128257,-75.9394784398529,242.74368590140207,126.0138975502804
80.56112224448898,-76.6054667955814,242.88525341190334,124.26593064342123
80.96192384769539,-77.26239228249213,243.05806421183632,122.6940298073471
81.3627254509018,-77.91305433141041,243.26389877153446,121.28321660204364
81.76352705410822,-78.55709269521577,243.50349030946865,120.01895468583837
82.16432865731463,-79.1907297841574,243.77454024886646,118.88686940539388
82.56513026052104,-79.80634893041317,244.06869114770433,117.8712420979453
82.96593186372746,-80.39347696972642,244.37086714702548,116.95430473368168
83.36673346693387,-80.94156389674266,244.66162047994504,116.1165447981035
83.76753507014028,-81.44253587448009,244.92010650901597,115.33763373583058
84.1683366733467,-81.89160001074019,245.12949871222486,114.60031749428362
84.5691382765531,-82.2874970043713,245.28308678361338,113.89516640902167
84.96993987975952,-82.63230564393224,245.38537099891403,113.2209698001254
85.37074148296594,-82.9306851111239,245.44697620257864,112.57974766195622
85.77154308617234,-83.1890182219565,245.47977839398516,111.97249104378689
86.17234468937876,-83.41413007443423,245.49474783123435,111.40007257751076
86.57314629258518,-83.61189267641713,245.5006501091178,110.86568744019135
86.97394789579158,-83.78646620210156,245.50343059950157,110.37442497388187
87.374749498998,-83.94029900102034,245.5064172969367,109.92938561020665
87.77555110220442,-84.07436008916721,245.51066871822124,109.52860247114221
88.17635270541082,-84.1893474632812,245.51588819273047,109.16692248108578
88.57715430861724,-84.28715731530394,245.5214857633272,108.83931571121298
88.97795591182366,-84.37121274616214,245.52708852313052,108.54229613938598
89.37875751503006,-84.44545969444846,245.53241138154365,108.27314706565522
89.77955911823648,-84.51338702835196,245.53713624969447,108.02918812979276
90.1803607214429,-84.57749249791345,245.54099837403962,107.80779486778216
90.5811623246493,-84.63889292648764,245.5439294330774,107.60663465068475
90.98196392785572,-84.69755127874774,245.54605789592415,107.42373359811653
91.38276553106213,-84.75321079156899,245.54754646046683,107.25735112539213
91.78356713426854,-84.80616292228966,245.54845771608657,107.10588444907759
92.18436873747495,-84.85709091509335,245.548787546679,106.96794977403607
92.58517034068136,-84.90666066195404,245.54854401877373,106.84250880353179
92.98597194388778,-84.95537331100591,245.5477671965527,106.72880255131001
93.3867735470942,-85.00370699378469,245.54648356382882,106.62607020465312
93.7875751503006,-85.05219189892975,245.54467648080927,106.53333453409182
94.18837675350701,-85.10112342804732,245.5423432698862,106.44953130232808
94.58917835671343,-85.15018826623164,245.53957370273557,106.37372846066671
94.98997995991984,-85.19850694214198,245.5365520321101,106.3052017129843
95.39078156312625,-85.24512771648396,245.53347628684966,106.24335539569736
95.79158316633267,-85.28942154404712,245.53049302328077,106.1876493448562
96.19238476953907,-85.3309586043024,245.52771559929164,106.13758028500429
96.59318637274549,-85.36925848581679,245.52526282201126,106.09267810964526
96.99398797595191,-85.40384933550598,245.52324857243826,106.05250201333017
97.39478957915831,-85.43465314326146,245.5217196740664,106.01663641074867
97.79559118236473,-85.46224958544046,245.52061361615537,105.98468884978847
98.19639278557115,-85.4875568016862,245.51981137811134,105.9562955446514
98.59719438877755,-85.51137353247238,245.5192128357999,105.93112879814282
98.99799599198397,-85.53421357030977,245.51876392530255,105.90889683418008
99.39879759519039,-85.5564386273302,245.51843455557864,105.88933582869457
99.79959919839679,-85.57839577992114,245.51819609729284,105.87220308552818
100.20040080160321,-85.6005238095287,245.51800538580906,105.85727544712593
100.60120240480963,-85.62344583663659,245.51779128371044,105.84434931089216
101.00200400801603,-85.6479081446272,245.5174652386192,105.83324395572593
101.40280561122245,-85.6745645817706,245.5169559418932,105.82380821200056
101.80360721442887,-85.70380781282965,245.51623645186788,105.81592529917857
102.20440881763527,-85.73581287690303,245.51531722931676,105.80950908890652
102.60521042084169,-85.7706302836262,245.5142312501746,105.80449852028674
103.0060120240481,-85.80825118959866,245.51302390066044,105.80085318931668
103.40681362725451,-85.84864599356027,245.51174743642096,105.79855004461832
103.80761523046093,-85.89176483126515,245.5104619073651,105.79758288270101
104.20841683366734,-85.93739708521011,245.50925991879237,105.79797191098979
104.60921843687375,-85.98501062755311,245.50829483579042,105.79977497267143
105.01002004008016,-86.0339022229773,245.50775588687594,105.80307883903708
105.41082164328658,-86.08364461021718,245.50779264886995,105.80797151489784
105.81162324649299,-86.13441895971756,245.50845905898183,105.81452143703122
106.2124248496994,-86.18687403710557,245.50973788480644,105.82278483852782
106.61322645290582,-86.24187770603962,245.51158361342547,105.83282037103343
107.01402805611222,-86.30024746531438,245.51397004023897,105.84471983799087
107.41482965931864,-86.36245907000985,245.5169426580791,105.85865413381505
107.81563126252506,-86.42837205218481,245.52066744881168,105.8748912615793
108.21643286573146,-86.49702515730404,245.52546471587496,105.89370989046634
108.61723446893788,-86.56647684146736,245.53183569154257,105.91530413538922
109.0180360721443,-86.63432976658714,245.54039247603703,105.93997241748752
109.4188376753507,-86.6988757293669,245.55170037375595,105.96856402958645
109.81963927855712,-86.75987492593076,245.56616228144242,106.00269852710572
110.22044088176354,-86.81796937335996,245.58406118445816,106.04414730686973
110.62124248496994,-86.87384153733474,245.60563341043508,106.09406967094165
111.02204408817636,-86.92806982454131,245.63108759034967,106.15293435848565
111.42284569138278,-86.98159423713489,245.6605761073213,106.22104111401616
111.82364729458918,-87.03597678356006,245.6941930267476,106.29893438617547
112.2244488977956,-87.09288896053832,245.7320686543967,106.3873892461966
112.62525050100201,-87.15346871592037,245.77447936677112,106.4873120463872
113.02605210420842,-87.21826221986916,245.82185865099,106.59970589004197
113.42685370741484,-87.28766424014168,245.87472401003077,106.7256913583174
113.82765531062124,-87.36221659603702,245.93363005711902,106.8665292635165
114.22845691382766,-87.4423920461786,245.99921457523013,107.02364185107507
114.62925851703407,-87.5282904383685,246.0722610610357,107.19863454997278
115.03006012024048,-87.6196531005873,246.15370552138222,107.39331180601373
115.4308617234469,-87.71614179265885,246.24459715260025,107.6096884501162
115.83166332665331,-87.81757686775448,246.34606528457152,107.84999941963085
116.23246492985972,-87.92402295328917,246.45930818955873,108.1167003151166
116.63326653306613,-88.03584183388196,246.58558834919393,108.41247088184701
117.03406813627255,-88.15367522244259,246.7262537723656,108.74026914204761
117.43486973947896,-88.27837100851438,246.8827807822311,109.1034275574851
117.83567134268537,-88.41085323732896,247.05681648372212,109.5056953343424
118.23647294589179,-88.55181704027237,247.2502161149407,109.95110251485325
118.6372745490982,-88.70142405543288,247.46507265814347,110.44379531302765
119.03807615230461,-88.85956560345922,247.70361644814193,110.98793070594355
119.43887775551103,-89.02657569948255,247.9680112125659,111.58761628185131
119.83967935871743,-89.2033817691277,248.25965702322713,112.24568562520498
120.24048096192385,-89.38991527354713,248.5770094560334,112.95894757888237
120.64128256513027,-89.58332695444689,248.91328657359284,113.71310977439903
121.04208416833667,-89.778304283084,249.25703201632388,114.4834875339531
121.44288577154309,-89.96900370340018,249.59487030098816,115.24014845201162
121.8436873747495,-90.15071778075593,249.91429492401008,115.953765435481
122.24448897795591,-90.32066949185977,250.20644876312656,116.6033621007645
122.64529058116233,-90.47858407949978,250.4686817226855,117.18376661468342
123.04609218436875,-90.62612442480227,250.7034838033633,117.70288683902564
123.44689378757515,-90.76547528598198,250.91470657780857,118.17136932263638
123.84769539078157,-90.89825552880852,251.1048452390723,118.59524767184851
124.24849699398798,-91.02540271617099,251.27547523973777,118.9775031333564
124.64929859719439,-91.14723838784482,251.42818707752386,119.32102709725733
125.0501002004008,-91.26373192524993,251.5647999272918,119.62951361215606
125.45090180360722,-91.37491023736949,251.68705095238002,119.90684911970821
125.85170340681363,-91.48114361884065,251.7963720958492,120.1566031733694
126.25250501002004,-91.58308193531434,251.8939409249577,120.38188477081937
126.65330661322646,-91.68153774670573,251.98077255735265,120.58526865282363
127.05410821643287,-91.77743245149098,252.0577589890883,120.76886837770944
127.45490981963928,-91.87178709090277,252.12567096358558,120.93451290101474
127.8557114228457,-91.96566027770206,252.18517282329682,121.08388034639434
128.25651302605212,-92.05993939971663,252.23687647886345,121.21851679668654
128.6573146292585,-92.15511927109262,252.28139861040052,121.33983555818548
129.05811623246493,-92.25125109258909,252.31938052564908,121.44912322914918
129.45891783567134,-92.34800760931466,252.3514823782264,121.54755013812984
129.85971943887776,-92.44472525084417,252.37838258903363,121.63618195137305
130.26052104208418,-92.54038644497497,252.40079188129977,121.71599602035964
130.6613226452906,-92.63362501893448,252.4194613219547,121.78789604328094
131.06212424849699,-92.72316946894168,252.43508400459123,121.85270455764935
131.4629258517034,-92.80858393273509,252.44812436060243,121.91114020134857
131.86372745490982,-92.89064571409244,252.45873186879965,121.96380815491563
132.26452905811624,-92.97077856226531,252.46687471554756,122.01122617308518
132.66533066132266,-93.05036661763383,252.4725010945392,122.05385486772624
133.06613226452907,-93.1303469151908,252.47563650556094,122.09212022310484
133.46693386773546,-93.21098110607373,252.47643981267333,122.1264310160353
133.86773547094188,-93.29179360837803,252.47522064311923,122.15718806053755
134.2685370741483,-93.37192104613762,252.47236159577685,122.18477386404422
134.66933867735472,-93.45049876785163,252.46823159603596,122.20954008095718
135.07014028056113,-93.52679066598793,252.46315698424158,122.23180534344334
135.47094188376755,-93.60015598455897,252.457429226988,122.25185959798216
135.87174348697394,-93.66996606128313,252.451326056308,122.26996918155416
136.27254509018036,-93.73540544359989,252.44516401166456,122.28638385304896
136.67334669338678,-93.79529276909979,252.439345991388,122.30134275802943
137.0741482965932,-93.84832558222492,252.43429886871877,122.31506674831905
137.4749498997996,-93.89358910418287,252.43034263607169,122.32774212572589
137.87575150300603,-93.93080521116063,252.4276263101581,122.33951317123231
138.27655310621242,-93.95996479265524,252.4262224103417,122.35049580052338
138.67735470941884,-93.98091226268016,252.42623369376128,122.36079289252739
139.07815631262525,-93.9933338214723,252.4277961461467,122.37049770544675
139.47895791583167,-93.99698917192812,252.43101938875503,122.3796900661872
139.8797595190381,-93.99182413673041,252.43595797288793,122.38843463432204
140.2805611222445,-93.97780621677975,252.44265460485798,122.39678423834097
140.6813627254509,-93.95474954342866,252.45118606093214,122.40478345374724
141.0821643286573,-93.92242246955772,252.46163555481752,122.41246840177493
141.48296593186373,-93.88082135437642,252.4740218382898,122.41986430217062
141.88376753507015,-93.83025068753048,252.48827862294587,122.42698678113145
142.28456913827657,-93.77097043590784,252.5043465213724,122.43385164693052
142.68537074148298,-93.70284546966018,252.5222645145857,122.44048415401322
143.08617234468937,-93.62559483470334,252.54210648680095,122.44691187447616
143.4869739478958,-93.53938460320525,252.5638290173296,122.45314817087998
143.8877755511022,-93.44513377627224,252.58719422359115,122.45918341272773
144.28857715430863,-93.34419538433079,252.61185602455367,122.46499307604874
144.68937875751504,-93.2379722835986,252.63746285280348,122.47054790524696
145.09018036072143,-93.12764780023277,252.6637238332184,122.4758240770348
145.49098196392785,-93.01397894642305,252.69045497717315,122.48081340832788
145.89178356713427,-92.89722178821089,252.71759393944106,122.48552774482665
146.2925851703407,-92.77733421567838,252.74514881315287,122.48999111443975
146.6933867735471,-92.65421724109223,252.7731385077894,122.49423033396177
147.09418837675352,-92.52801410213449,252.8015263573946,122.4982645556596
147.4949899799599,-92.39944142147176,252.8301498944185,122.5020942028878
147.89579158316633,-92.26982820692531,252.85871453450932,122.50569781099941
148.29659318637275,-92.14055737479748,252.88691792273204,122.5090450413505
148.69739478957916,-92.01248899387686,252.91457779584042,122.51211131550453
149.09819639278558,-91.88586492269265,252.94164995175385,122.51489007318852
149.498997995992,-91.76046504106073,252.96818877679988,122.51740383562245
149.8997995991984,-91.63579359724928,252.99430419151716,122.5197045040441
150.3006012024048,-91.51132657630012,253.02011121277627,122.52185220629124
150.70140280561122,-91.3867377283477,253.045684196322,122.52389405685832
151.10220440881764,-91.26187844951339,253.07105903841452,122.52586342845186
151.50300601202406,-91.13663431703412,253.09625942326767,122.52778955928842
151.90380761523048,-91.01108457847185,253.1212686826869,122.52968933974485
152.30460921843687,-90.88624531039646,253.14589690191016,122.53152474770046
152.70541082164328,-90.76474282031637,253.16966189559506,122.53316556849218
153.1062124248497,-90.65028357777024,253.19189789138642,122.5344328694758
153.50701402805612,-90.5465265231544,253.2119772857836,122.53518254012592
153.90781563126254,-90.45621039313232,253.22946882541132,122.53535171314078
154.30861723446895,-90.38075657925248,253.24417693044347,122.53493559029661
154.70941883767534,-90.3199986439823,253.25615883828712,122.53395987488557
155.11022044088176,-90.27260366674737,253.26565192139162,122.53247565030698
155.51102204408818,-90.23682531030985,253.27295801282483,122.53056514992707
155.9118236472946,-90.21111554865527,253.278347932992,122.52833344657063
156.31262525050101,-90.19448530938216,253.28200172702358,122.52587413422765
156.71342685370743,-90.18680126772679,253.28395820165522,122.5232353039745
157.11422845691382,-90.18875442931787,253.28411353644222,122.52041013388946
157.51503006012024,-90.20166973215392,253.28224383294832,122.51733924529135
157.91583166332666,-90.22665333803864,253.27815254853653,122.51395067644228
158.31663326653307,-90.26255909281358,253.2720405225136,122.51026693652925
158.7174348697395,-90.30429645218715,253.2648159631993,122.50649602884303
159.1182364729459,-90.34479514274022,253.25774976872486,122.50294241754256
159.5190380761523,-90.37863132326581,253.25183333747196,122.49983617205717
159.91983967935872,-90.40387913542743,253.24744387980795,122.49724628266343
160.32064128256513,-90.42090434391358,253.2445395087752,122.49513902786593
160.72144288577155,-90.43091379855504,253.24290067338686,122.49344731931971
161.12224448897797,-90.43479246145,253.2423528756542,122.4921215924024
161.5230460921844,-90.43208063339989,253.24297866238862,122.49117197031087
161.92384769539078,-90.42129861062404,253.245065797657,122.49065301104227
162.3246492985972,-90.40253605137482,253.2486120435815,122.49055194161942
162.7254509018036,-90.37971317544377,253.2528912733849,122.49069105730963
163.12625250501003,-90.35886907776461,253.25677558973698,122.49080073840183
163.52705410821645,-90.34474515310575,253.2593818517287,122.49066570841298
163.92785571142286,-90.33885719251398,253.26043426938432,122.49020950952422
164.32865731462925,-90.33999168009937,253.26016460500045,122.48947839356643
164.72945891783567,-90.34501637293167,253.25915428715663,122.48861074192912
165.1302605210421,-90.35047524111292,253.25804049728515,122.48776351988396
165.5310621242485,-90.35450024406364,253.25716742790715,122.48702128172957
165.93186372745492,-90.35744203500293,253.2564719390048,122.48636548501237
166.3326653306613,-90.36046533432639,253.25574162627106,122.48573961310161
166.73346693386773,-90.3641610675467,253.25486967776246,122.4851136237891
167.13426853707415,-90.36843607859578,253.2538750185259,122.4844890122381
167.53507014028057,-90.37292177811943,253.2528271219426,122.48387975258635
167.93587174348698,-90.37722011075704,253.25180093961225,122.48330092580555
168.3366733466934,-90.38089990942312,253.25087804774407,122.48276914458367
168.7374749498998,-90.38348481854271,253.25014916925065,122.48230334195493
169.1382765531062,-90.38452681451949,253.2496996165184,122.48192129091478
