timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6
1732862239.8839667,263.492462,194.015442,254.530624,-174.854515,-84.828579,18.44884,39.620891,25.963869,52.701632,19.083276,-59.207167,-7.965087
1732862239.9014986,263.488007,194.016846,254.503922,-174.634843,-84.803426,18.231345,39.620891,25.963869,52.701288,19.083276,-59.184248,-7.943143
1732862239.9166546,263.502869,193.98024,254.493256,-173.597388,-84.783945,17.152638,39.620891,25.963869,52.701288,19.127222,-59.179665,-7.866195
1732862239.9326782,263.506744,193.970963,254.49176,-173.188755,-84.77833,16.732889,39.620891,25.963869,52.701288,19.138165,-59.179665,-7.83325
1732862239.9479418,263.506744,193.970963,254.49176,-173.188755,-84.77833,16.732889,39.620891,25.963869,52.701288,19.138165,-59.179665,-7.83325
1732862239.9651551,263.50647,193.970749,254.491302,-173.189213,-84.778273,16.733347,39.620891,25.963754,52.701174,19.138165,-59.179665,-7.83325
1732862239.981293,263.50647,193.970734,254.491928,-173.188755,-84.77833,16.732889,39.620891,25.963754,52.701174,19.138165,-59.179665,-7.83325
1732862240.0010045,263.506226,193.970535,254.49147,-173.189213,-84.778273,16.733347,39.620891,25.963754,52.701059,19.138165,-59.179665,-7.83325
1732862240.0402145,263.505981,193.970322,254.491013,-173.189729,-84.778159,16.733805,39.620891,25.963754,52.701002,19.138165,-59.179665,-7.83325
1732862240.059443,263.505463,193.969894,254.490097,-173.190646,-84.777929,16.734779,39.620891,25.963754,52.700773,19.138165,-59.179665,-7.83325
1732862240.0884888,263.505219,193.969681,254.489639,-173.191161,-84.777872,16.735238,39.620891,25.963754,52.700658,19.138165,-59.179665,-7.83325
1732862240.1235216,263.504974,193.969482,254.489182,-173.19162,-84.777757,16.735696,39.620891,25.963754,52.700543,19.138165,-59.179665,-7.83325
1732862240.1659987,263.504333,193.969971,254.484314,-173.196776,-84.773231,16.741483,39.620891,25.963754,52.700543,19.138165,-59.175138,-7.83325
1732862240.1890333,263.503845,193.969543,254.483398,-173.197693,-84.773059,16.742457,39.620891,25.963754,52.700314,19.138165,-59.175138,-7.83325
1732862240.2151005,263.503845,193.969543,254.483398,-173.197693,-84.773059,16.742457,39.620891,25.963754,52.700314,19.138165,-59.175138,-7.83325
1732862240.2390494,263.503845,193.969543,254.483398,-173.197693,-84.773059,16.742457,39.620891,25.963754,52.7002,19.138165,-59.175138,-7.83325
1732862240.2650418,263.503571,193.969345,254.482941,-173.198209,-84.772945,16.742915,39.620891,25.963754,52.7002,19.138165,-59.175138,-7.83325
1732862240.2991014,263.503571,193.969345,254.482941,-173.198209,-84.772945,16.742915,39.620891,25.963754,52.700085,19.138165,-59.175138,-7.83325
1732862240.3310866,263.503326,193.969131,254.482483,-173.198667,-84.77283,16.743374,39.620891,25.963754,52.700085,19.138165,-59.175138,-7.83325
1732862240.3541389,263.503082,193.968918,254.482025,-173.199125,-84.772715,16.743832,39.620891,25.963754,52.69997,19.138165,-59.175138,-7.83325
1732862240.3681316,263.503082,193.968918,254.482025,-173.199125,-84.772715,16.743832,39.620891,25.963754,52.69997,19.138165,-59.175138,-7.83325
1732862240.3841238,263.503082,193.968918,254.482025,-173.199125,-84.772715,16.743832,39.620891,25.963754,52.69997,19.138165,-59.175138,-7.83325
1732862240.401128,263.503082,193.968918,254.482025,-173.199125,-84.772715,16.743832,39.620891,25.963754,52.69997,19.138165,-59.175138,-7.83325
1732862240.4190266,263.502838,193.968704,254.481567,-173.199584,-84.772601,16.744348,39.620891,25.963754,52.699856,19.138165,-59.175138,-7.83325
1732862240.4470134,263.502838,193.968704,254.481567,-173.199584,-84.772601,16.744348,39.620891,25.963754,52.699856,19.138165,-59.175138,-7.83325
1732862240.4630027,263.502594,193.968491,254.48111,-173.200099,-84.772544,16.744806,39.620891,25.963754,52.699741,19.138165,-59.175138,-7.83325
1732862240.481004,263.502594,193.968491,254.48111,-173.200099,-84.772544,16.744806,39.620891,25.963754,52.699741,19.138165,-59.175138,-7.83325
1732862240.503051,263.502319,193.968277,254.480652,-173.200558,-84.772429,16.745265,39.620891,25.963754,52.699684,19.138165,-59.175138,-7.83325
1732862240.5351958,263.502319,193.968277,254.480652,-173.200558,-84.772429,16.745265,39.620891,25.963754,52.699684,19.138165,-59.175138,-7.83325
1732862240.5561702,263.502075,193.968079,254.480194,-173.201016,-84.772314,16.745723,39.620891,25.963754,52.699569,19.138165,-59.175138,-7.83325
1732862240.5711498,263.502075,193.968079,254.480194,-173.201016,-84.772314,16.745723,39.620891,25.963754,52.699569,19.138165,-59.175138,-7.83325
1732862240.5881503,263.501831,193.967865,254.479736,-173.201475,-84.7722,16.746181,39.620891,25.963754,52.699455,19.138165,-59.175138,-7.83325
1732862240.6022072,263.501831,193.967865,254.479736,-173.201475,-84.7722,16.746181,39.620891,25.963754,52.699455,19.138165,-59.175138,-7.83325
1732862240.6175613,263.501831,193.967865,254.479736,-173.201475,-84.7722,16.746181,39.620891,25.963754,52.699455,19.138165,-59.175138,-7.83325
1732862240.6355295,263.501831,193.967865,254.479736,-173.201475,-84.7722,16.746181,39.620891,25.963754,52.699455,19.138165,-59.175138,-7.83325
1732862240.650008,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
1732862240.666184,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
1732862240.694696,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
1732862240.721544,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
1732862240.7516716,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
1732862240.7747004,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
1732862240.7909214,263.501587,193.967651,254.479279,-173.201933,-84.772142,16.746697,39.620891,25.963754,52.69934,19.138165,-59.175138,-7.83325
