timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6
1716445483.504404,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445483.6173754,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445483.7270937,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445483.8362186,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445483.9454205,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.055919,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.166064,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.2748399,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.3837261,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.4935505,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.6034784,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.7150438,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.8239048,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445484.932669,43.406277,185.979187,225.292603,155.067475,-81.014055,125.319048,68.037478,3.952549,13.796079,-32.871104,-73.965471,1.472158
1716445485.0425038,43.294891,185.902023,224.909302,156.241695,-80.710903,124.261139,68.039655,3.952664,13.793558,-33.013943,-73.626681,1.538105
1716445485.1515312,43.075974,186.162094,225.052505,155.544233,-80.807446,124.706499,68.256519,3.951919,13.793558,-32.519537,-73.713656,1.406268
1716445485.2603004,39.783951,187.551208,225.225784,156.254128,-81.049979,123.821966,69.80935,3.951346,13.793558,-30.750759,-73.727407,1.362322
1716445485.3712566,33.38258,190.340103,225.700333,158.857362,-81.725611,120.101751,73.274713,3.950659,13.793558,-26.059553,-73.818966,1.329319
1716445485.4823735,21.108856,192.657898,225.921402,159.357668,-82.012377,121.719956,77.49449,3.950258,13.793558,-23.895262,-73.896773,1.153536
1716445485.5917356,6.235916,193.966263,226.141052,156.49626,-82.113275,128.000376,82.331973,3.949685,13.793558,-22.401103,-74.047862,0.593241
1716445485.7016919,-7.260131,194.533905,226.37677,157.387897,-82.446736,129.089167,87.155189,3.948481,13.793558,-19.478789,-74.12567,0.384512
1716445485.8121004,-22.544487,193.841873,226.551712,159.488417,-82.774812,129.472419,92.501171,3.946304,13.793558,-16.545417,-74.171449,0.29662
