timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6,gripper,scale
388.168,-133.225739,230.859329,183.246063,173.804054,-85.565632,92.719239,129.409394,35.202527,40.200839,43.65967,-81.866444,-3.757343,0,-0.03
403.616,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
418.744,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
434.056,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
449.219,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
464.333,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
479.551,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
494.048,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
509.18,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
524.217,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
539.723,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
556.597,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
572.231,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
587.814,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
601.668,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
618.776,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
633.737,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
649.246,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
664.753,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.03
679.827,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.02
694.876,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.02
710.578,-133.20253,230.857758,183.244919,173.82342,-85.564715,92.677986,129.409394,35.202527,40.200839,43.681615,-81.866444,-3.757343,0,-0.02
726.069,-133.167709,230.855377,183.24321,173.852526,-85.56334,92.616107,129.409394,35.202527,40.200839,43.714617,-81.866444,-3.757343,0,-0.02
741.757,-133.063278,230.848114,183.238068,173.939616,-85.559215,92.430697,129.409394,35.202527,40.200839,43.813452,-81.866444,-3.757343,0,-0.02
756.364,-132.864029,230.83609,183.262756,174.058046,-85.583222,92.124738,129.409394,35.202527,40.200839,44.077128,-81.916807,-3.757343,0,-0.02
772.417,-132.475143,230.81311,183.347275,173.092498,-85.653638,92.727547,129.409394,35.202527,40.200839,44.461697,-82.022117,-3.88918,0,-0.02
787.845,-131.969849,230.778015,183.436096,170.005229,-85.701595,95.348199,129.409394,35.202527,40.200839,44.835208,-82.099925,-4.097909,0,-0.02
803.402,-131.465958,230.737473,183.505325,165.350921,-85.689734,99.540989,129.409394,35.202527,40.200839,45.307612,-82.1869,-4.47142,0,-0.02
818.213,-130.940979,230.688568,183.543549,161.028757,-85.62648,103.380895,129.409394,35.202527,40.200839,45.802017,-82.246373,-4.833988,0,-0.02
833.748,-130.383163,230.6297,183.554474,159.628792,-85.59829,104.259297,129.409394,35.202527,40.200839,46.329367,-82.283042,-4.976826,0,-0.02
848.915,-129.932007,230.576569,183.535767,159.89241,-85.587118,103.569856,129.409394,35.202527,40.200839,46.757825,-82.287626,-4.987769,0,-0.02
