timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6
3,0,0,0,0,0,0,94.49626922607422,30.04448127746582,31.1590518951416,-5.304195404052734,-91.56544494628906,-2.810213327407837
5,0,0,0,0,0,0,93.31487274169922,30.893770217895508,31.108964920043945,-7.451941013336182,-91.98072814941406,-1.8677586317062376
6,0,0,0,0,0,0,92.92342376708984,30.753820419311523,31.549495697021484,-8.660951614379883,-91.87757873535156,-1.534244418144226
8,0,0,0,0,0,0,92.8567886352539,29.79291343688965,32.61335372924805,-10.74303150177002,-91.93032836914062,-1.4338382482528689
9,0,0,0,0,0,0,93.04729461669922,28.920379638671875,33.2205810546875,-11.616178512573242,-91.88753509521484,-1.6814020872116089
12,0,0,0,0,0,0,93.15111541748048,23.184125900268555,36.11796569824219,-13.20433521270752,-87.56990051269531,-2.7762668132781982
16,0,0,0,0,0,0,91.81039428710938,-2.7329955101013184,57.96949768066406,-17.179195404052734,-31.76483154296875,-2.3861734867095947
19,0,0,0,0,0,0,93.03433227539062,-7.722963809967041,63.202911376953125,-27.342124938964844,-19.95785140991211,5.005748748779297
20,0,0,0,0,0,0,93.26499938964844,-2.957226276397705,58.41670989990234,-25.074195861816406,-31.669998168945312,3.656784057617188
22,0,0,0,0,0,0,93.6545639038086,12.877947807312012,44.476829528808594,-12.361410140991213,-64.05229949951172,-5.272083759307861
23,0,0,0,0,0,0,94.48499298095705,21.91714859008789,39.17681503295898,-7.55105447769165,-81.56249237060547,-7.695255756378174
24,0,0,0,0,0,0,94.44622039794922,27.23464775085449,34.81288146972656,-5.2863054275512695,-89.86722564697266,-6.691030025482178
25,0,0,0,0,0,0,94.7229995727539,29.841676712036133,33.67256546020508,-5.686534404754639,-91.4092788696289,-4.4543280601501465
26,0,0,0,0,0,0,94.39273834228516,30.92864799499512,32.752742767333984,-6.049654960632324,-91.87779235839844,-3.991101026535034
30,0,0,0,0,0,0,93.2707977294922,33.73811340332031,31.65167808532715,-7.982766151428223,-93.620361328125,-2.54678726196289
32,0,0,0,0,0,0,92.6939926147461,33.710716247558594,31.935941696166992,-9.504949569702148,-93.80091094970705,-1.5555747747421265
34,0,0,0,0,0,0,92.4268035888672,32.89472198486328,32.49876403808594,-11.130189895629885,-93.8369140625,-0.8216074705123901
35,0,0,0,0,0,0,92.53516387939452,32.12137222290039,32.985145568847656,-11.919349670410156,-93.70050811767578,-0.6929718255996704
39,0,0,0,0,0,0,93.5263442993164,24.842565536499023,36.84024810791016,-14.274384498596191,-88.87229919433594,-2.187131881713867
43,0,0,0,0,0,0,91.64864349365234,-1.7226170301437378,57.844520568847656,-18.30057716369629,-32.95889663696289,-1.4250527620315552
46,0,0,0,0,0,0,93.66278839111328,-7.3894124031066895,64.58135986328125,-28.597959518432617,-18.906776428222656,5.869245052337647
47,0,0,0,0,0,0,93.17040252685548,-3.109213829040528,59.81736755371094,-26.18424224853516,-29.072139739990234,4.395644664764404
48,0,0,0,0,0,0,93.98379516601562,3.0804262161254883,52.92432022094727,-19.867055892944336,-45.46342849731445,-0.0761564821004867
49,0,0,0,0,0,0,93.75254821777344,12.375743865966797,45.709739685058594,-13.692585945129396,-62.26890182495117,-4.733052730560303
50,0,0,0,0,0,0,94.54442596435548,21.55654525756836,40.41443634033203,-8.584897994995117,-80.2577896118164,-7.75675630569458
51,0,0,0,0,0,0,94.40119171142578,27.0330867767334,36.0459098815918,-5.867274284362793,-89.04499053955078,-7.024654865264893
52,0,0,0,0,0,0,94.5657730102539,29.837615966796875,34.67066192626953,-5.945816993713379,-90.91720581054688,-4.6294684410095215
53,0,0,0,0,0,0,94.29047393798828,30.94191169738769,33.74186325073242,-6.263025283813477,-91.36597442626952,-4.024174213409424
57,0,0,0,0,0,0,93.32986450195312,33.9598388671875,32.41886901855469,-8.187487602233887,-93.4552993774414,-2.604142427444458
59,0,0,0,0,0,0,92.83985137939452,33.96622848510742,32.63351821899414,-9.876483917236328,-93.79779052734376,-1.7304892539978027
