timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6
2,0,0,0,0,0,0,93.65107727050781,26.593584060668945,32.723445892333984,-6.11027193069458,-89.56857299804688,-4.55816125869751
3,0,0,0,0,0,0,93.37187194824219,26.808094024658203,32.2364501953125,-7.615021705627441,-89.61770629882812,-4.111220836639404
4,0,0,0,0,0,0,93.16168212890625,26.614656448364258,32.16077423095703,-9.159004211425781,-89.619384765625,-3.7811837196350098
5,0,0,0,0,0,0,93.10920715332031,25.743309020996094,32.64124298095703,-10.72233772277832,-89.40653991699219,-3.526259660720825
6,0,0,0,0,0,0,93.32228088378906,24.278533935546875,33.525840759277344,-12.01077651977539,-89.19038391113281,-3.4258899688720703
7,0,0,0,0,0,0,93.69485473632812,22.481407165527344,34.490848541259766,-12.812259674072266,-88.6956787109375,-3.3019044399261475
8,0,0,0,0,0,0,94.01742553710938,20.05941390991211,35.78862762451172,-13.106902122497559,-86.36827087402344,-3.161956787109375
9,0,0,0,0,0,0,93.87199401855469,15.89881420135498,38.22929382324219,-13.075565338134766,-79.30322265625,-3.0788166522979736
10,0,0,0,0,0,0,91.61441040039062,8.760623931884766,42.328651428222656,-13.0300874710083,-64.3410415649414,-3.0962095260620117
11,0,0,0,0,0,0,90.2238540649414,2.4232559204101562,47.3714485168457,-12.056096076965332,-47.319122314453125,-3.429810047149658
12,0,0,0,0,0,0,90.52404022216797,-4.255768299102783,54.12590408325195,-12.693825721740723,-35.96200942993164,-6.560004711151123
13,0,0,0,0,0,0,90.87625122070312,-9.143922805786133,58.43848419189453,-16.026145935058594,-24.182466506958008,-6.22992467880249
14,0,0,0,0,0,0,91.22969818115234,-9.683533668518066,57.638832092285156,-20.9242000579834,-20.294742584228516,-2.0191450119018555
15,0,0,0,0,0,0,90.93234252929688,-6.392812728881836,52.80785369873047,-21.553770065307617,-23.94015884399414,0.07329580187797546
16,0,0,0,0,0,0,91.58879852294922,-1.3855414390563965,46.87175369262695,-18.72119140625,-37.44112014770508,-2.583066701889038
17,0,0,0,0,0,0,93.84049224853516,7.422879219055176,39.536231994628906,-12.915937423706055,-58.224212646484375,-6.451058864593506
18,0,0,0,0,0,0,93.66159057617188,13.875274658203125,34.53047180175781,-8.080811500549316,-72.40921020507812,-8.541047096252441
19,0,0,0,0,0,0,94.02320861816406,19.687177658081055,30.195199966430664,-5.192818641662598,-87.23779296875,-9.443388938903809
20,0,0,0,0,0,0,95.5587158203125,23.399564743041992,28.03275489807129,-4.753922939300537,-93.60250091552734,-8.176498413085938
21,0,0,0,0,0,0,96.73377990722656,25.254404067993164,28.18267059326172,-5.521688461303711,-94.06753540039062,-7.017006874084473
22,0,0,0,0,0,0,96.68341064453125,25.888280868530273,28.36932945251465,-6.645816802978516,-94.30020141601562,-6.450464725494385
23,0,0,0,0,0,0,95.9761962890625,25.76600456237793,28.72637176513672,-7.929902076721191,-93.98728942871094,-5.777312755584717
24,0,0,0,0,0,0,95.64412689208984,24.9788875579834,29.67938232421875,-9.097290992736816,-93.0518569946289,-5.134376525878906
25,0,0,0,0,0,0,95.59770965576172,23.50020408630371,31.144960403442383,-10.211965560913086,-91.56139373779297,-4.72858190536499
26,0,0,0,0,0,0,95.74948120117188,21.367647171020508,33.05530548095703,-11.16228199005127,-89.17282104492188,-4.494566917419434
27,0,0,0,0,0,0,95.87268829345703,17.603958129882812,35.94068908691406,-11.742853164672852,-82.61363220214844,-4.144665241241455
28,0,0,0,0,0,0,95.47389221191406,10.46477222442627,40.99639892578125,-12.322074890136719,-68.76421356201172,-3.8130221366882324
29,0,0,0,0,0,0,94.28138732910156,2.8774585723876953,47.008636474609375,-11.880701065063477,-50.74388885498047,-4.485819339752197
30,0,0,0,0,0,0,93.78805541992188,-3.708725929260254,53.14427185058594,-12.067821502685547,-37.190895080566406,-6.616892337799072
31,0,0,0,0,0,0,94.71517181396484,-8.862218856811523,57.897674560546875,-14.38188362121582,-24.571807861328125,-7.38384485244751
32,0,0,0,0,0,0,95.38951110839844,-10.532172203063965,58.3423957824707,-18.64720344543457,-19.25189971923828,-4.833785533905029
33,0,0,0,0,0,0,94.60303497314453,-8.672719955444336,54.51283645629883,-20.434385299682617,-21.195505142211914,-2.520723342895508
34,0,0,0,0,0,0,94.88507080078125,-4.474364280700684,48.95013427734375,-18.857587814331055,-33.11159133911133,-3.9325642585754395
35,0,0,0,0,0,0,95.77175903320312,3.5504164695739746,41.34178161621094,-13.921791076660156,-51.53500747680664,-6.056493282318115
36,0,0,0,0,0,0,95.18843078613281,11.262835502624512,35.3409309387207,-7.997586727142334,-67.20642852783203,-8.859207153320312
37,0,0,0,0,0,0,94.84008026123047,17.875185012817383,30.144779205322266,-4.328152179718018,-84.8846206665039,-10.768651008605957
38,0,0,0,0,0,0,95.63124084472656,21.87569808959961,26.997661590576172,-3.723106861114502,-92.73873901367188,-9.309964179992676
39,0,0,0,0,0,0,97.60697937011719,24.204212188720703,27.386512756347656,-4.875415802001953,-94.33497619628906,-7.708224773406982
40,0,0,0,0,0,0,98.25733947753906,24.948911666870117,27.917829513549805,-5.171091079711914,-95.45230865478516,-8.066125869750977
41,0,0,0,0,0,0,98.27850341796875,25.066322326660156,28.087366104125977,-5.3415374755859375,-96.06576538085938,-8.16890811920166
