timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6
0,0,0,0,0,0,0,94.88689422607422,27.516029357910156,33.68766403198242,-5.743022441864014,-90.39306640625,-3.7524335384368896
1,0,0,0,0,0,0,94.8769302368164,27.88066864013672,32.865638732910156,-5.37896203994751,-90.47042083740234,-3.574784755706787
2,0,0,0,0,0,0,94.83895111083984,28.933839797973633,31.971881866455078,-4.873701572418213,-90.85990905761719,-3.3699162006378174
3,0,0,0,0,0,0,94.49626922607422,30.04448127746582,31.1590518951416,-5.304195404052734,-91.56544494628906,-2.810213327407837
4,0,0,0,0,0,0,93.91549682617188,30.71085548400879,30.907930374145508,-6.255493640899658,-92.00291442871094,-2.3146932125091553
5,0,0,0,0,0,0,93.31487274169922,30.893770217895508,31.108964920043945,-7.451941013336182,-91.98072814941406,-1.8677586317062378
6,0,0,0,0,0,0,92.92342376708984,30.753820419311523,31.549495697021484,-8.660951614379883,-91.87757873535156,-1.534244418144226
7,0,0,0,0,0,0,92.78266143798828,30.384790420532227,32.061527252197266,-9.760540008544922,-91.87271881103516,-1.3794114589691162
8,0,0,0,0,0,0,92.8567886352539,29.79291343688965,32.61335372924805,-10.74303150177002,-91.93032836914062,-1.4338382482528687
9,0,0,0,0,0,0,93.04729461669922,28.920379638671875,33.2205810546875,-11.616178512573242,-91.88753509521484,-1.6814020872116089
10,0,0,0,0,0,0,93.2234115600586,27.666898727416992,33.903411865234375,-12.348430633544922,-91.50276184082031,-2.054628610610962
11,0,0,0,0,0,0,93.28730010986328,25.869077682495117,34.75999450683594,-12.879898071289062,-90.35850524902344,-2.4523818492889404
12,0,0,0,0,0,0,93.15111541748047,23.184125900268555,36.11796569824219,-13.20433521270752,-87.56990051269531,-2.7762668132781982
13,0,0,0,0,0,0,92.62967681884766,18.87962532043457,38.74983215332031,-13.452685356140137,-81.21469116210938,-2.9167277812957764
14,0,0,0,0,0,0,91.9749526977539,12.419234275817871,43.52525329589844,-13.666318893432617,-68.50596618652344,-2.5980165004730225
15,0,0,0,0,0,0,91.50363159179688,4.747316360473633,50.31328201293945,-14.561473846435547,-48.3707160949707,-1.8871150016784668
16,0,0,0,0,0,0,91.81039428710938,-2.7329955101013184,57.96949768066406,-17.179195404052734,-31.76483154296875,-2.3861734867095947
17,0,0,0,0,0,0,91.92909240722656,-7.9554924964904785,64.10760498046875,-19.992046356201172,-22.376134872436523,-2.42992901802063
18,0,0,0,0,0,0,92.16405487060547,-9.136162757873535,64.8252944946289,-24.503929138183594,-19.054916381835938,2.088636875152588
19,0,0,0,0,0,0,93.03433227539062,-7.722963809967041,63.202911376953125,-27.342124938964844,-19.95785140991211,5.005748748779297
20,0,0,0,0,0,0,93.26499938964844,-2.957226276397705,58.416709899902344,-25.074195861816406,-31.669998168945312,3.6567840576171875
21,0,0,0,0,0,0,93.8262710571289,3.6652474403381348,51.33448028564453,-18.278255462646484,-47.412750244140625,-0.8244999647140503
22,0,0,0,0,0,0,93.6545639038086,12.877947807312012,44.476829528808594,-12.361410140991211,-64.05229949951172,-5.272083759307861
23,0,0,0,0,0,0,94.48499298095703,21.91714859008789,39.176815032958984,-7.55105447769165,-81.56249237060547,-7.695255756378174
24,0,0,0,0,0,0,94.44622039794922,27.234647750854492,34.81288146972656,-5.2863054275512695,-89.86722564697266,-6.691030025482178
25,0,0,0,0,0,0,94.7229995727539,29.841676712036133,33.67256546020508,-5.686534404754639,-91.4092788696289,-4.4543280601501465
26,0,0,0,0,0,0,94.39273834228516,30.928647994995117,32.752742767333984,-6.049654960632324,-91.87779235839844,-3.991101026535034
27,0,0,0,0,0,0,94.09169006347656,32.0130729675293,31.97393226623535,-6.179925441741943,-92.67327117919922,-3.795233964920044
28,0,0,0,0,0,0,93.86307525634766,32.893123626708984,31.63382911682129,-6.636899471282959,-93.2203369140625,-3.45162034034729
29,0,0,0,0,0,0,93.58318328857422,33.45065689086914,31.58370018005371,-7.283972263336182,-93.48944854736328,-3.0229008197784424
30,0,0,0,0,0,0,93.27079772949219,33.73811340332031,31.65167808532715,-7.982766151428223,-93.620361328125,-2.5467872619628906
31,0,0,0,0,0,0,92.96715545654297,33.81804275512695,31.772342681884766,-8.721904754638672,-93.71891784667969,-2.04579496383667
32,0,0,0,0,0,0,92.6939926147461,33.710716247558594,31.935941696166992,-9.504949569702148,-93.80091094970703,-1.5555747747421265
33,0,0,0,0,0,0,92.49564361572266,33.41095733642578,32.164913177490234,-10.316932678222656,-93.85179138183594,-1.1282039880752563
34,0,0,0,0,0,0,92.42680358886719,32.89472198486328,32.49876403808594,-11.130189895629883,-93.8369140625,-0.8216074705123901
35,0,0,0,0,0,0,92.53516387939453,32.12137222290039,32.985145568847656,-11.919349670410156,-93.70050811767578,-0.6929718255996704
36,0,0,0,0,0,0,92.85443878173828,31.037626266479492,33.66999053955078,-12.670000076293945,-93.36677551269531,-0.7980400323867798
37,0,0,0,0,0,0,93.3120346069336,29.57154655456543,34.55050277709961,-13.36016845703125,-92.71338653564453,-1.159730315208435
38,0,0,0,0,0,0,93.6047134399414,27.596799850463867,35.55237579345703,-13.917396545410156,-91.45674133300781,-1.6820393800735474
39,0,0,0,0,0,0,93.5263442993164,24.842565536499023,36.840248107910156,-14.274384498596191,-88.87229919433594,-2.187131881713867
40,0,0,0,0,0,0,92.97766876220703,20.650875091552734,39.1394157409668,-14.508557319641113,-83.18719482421875,-2.51210880279541
41,0,0,0,0,0,0,92.15806579589844,14.383670806884766,43.40744400024414,-14.695842742919922,-71.722412109375,-2.295177459716797
42,0,0,0,0,0,0,91.57872009277344,6.329378604888916,50.021827697753906,-15.42880630493164,-51.091346740722656,-1.2477829456329346
43,0,0,0,0,0,0,91.64864349365234,-1.7226170301437378,57.844520568847656,-18.30057716369629,-32.95889663696289,-1.4250527620315552
44,0,0,0,0,0,0,92.1600570678711,-7.242040157318115,64.5558853149414,-21.32451629638672,-23.104843139648438,-1.4939303398132324
45,0,0,0,0,0,0,93.04791259765625,-8.308878898620605,66.07839965820312,-25.757450103759766,-19.75771713256836,2.793036460876465
46,0,0,0,0,0,0,93.66278839111328,-7.3894124031066895,64.58135986328125,-28.597959518432617,-18.906776428222656,5.8692450523376465
47,0,0,0,0,0,0,93.17040252685547,-3.1092138290405273,59.81736755371094,-26.184242248535156,-29.072139739990234,4.395644664764404
48,0,0,0,0,0,0,93.98379516601562,3.0804262161254883,52.924320220947266,-19.867055892944336,-45.46342849731445,-0.07615648210048676
49,0,0,0,0,0,0,93.75254821777344,12.375743865966797,45.709739685058594,-13.692585945129395,-62.26890182495117,-4.733052730560303
50,0,0,0,0,0,0,94.54442596435547,21.55654525756836,40.41443634033203,-8.584897994995117,-80.2577896118164,-7.75675630569458
51,0,0,0,0,0,0,94.40119171142578,27.0330867767334,36.0459098815918,-5.867274284362793,-89.04499053955078,-7.024654865264893
52,0,0,0,0,0,0,94.5657730102539,29.837615966796875,34.67066192626953,-5.945816993713379,-90.91720581054688,-4.6294684410095215
53,0,0,0,0,0,0,94.29047393798828,30.941911697387695,33.74186325073242,-6.263025283813477,-91.36597442626953,-4.024174213409424
54,0,0,0,0,0,0,93.9913330078125,32.041831970214844,32.90342330932617,-6.342831611633301,-92.17475891113281,-3.7931158542633057
55,0,0,0,0,0,0,93.8142318725586,32.99242401123047,32.49553298950195,-6.769118309020996,-92.83890533447266,-3.4501113891601562
56,0,0,0,0,0,0,93.59626007080078,33.62226867675781,32.394161224365234,-7.435987949371338,-93.22824096679688,-3.041651725769043
57,0,0,0,0,0,0,93.32986450195312,33.9598388671875,32.41886901855469,-8.187487602233887,-93.4552993774414,-2.604142427444458
58,0,0,0,0,0,0,93.06640625,34.06606674194336,32.50173568725586,-9.001562118530273,-93.63467407226562,-2.1562612056732178
59,0,0,0,0,0,0,92.83985137939453,33.96622848510742,32.63351821899414,-9.876483917236328,-93.79779052734375,-1.7304892539978027
