timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6,gripper
1721968643.6104693,34.868435,266.328552,194.475327,66.642555,-84.928961,-154.716023,80.560788,32.402941,36.430032,-11.030297,-88.334679,-3.878179,1
1721968643.7198157,34.888027,266.373199,193.20694,79.854675,-85.272105,-167.899896,80.560788,32.403055,36.430032,-11.030297,-87.084944,-3.878179,1
1721968643.826782,34.325279,266.366058,192.472916,88.079771,-85.464963,-175.570999,80.560788,32.40317,36.430032,-11.568591,-86.48987,-3.72434,1
1721968643.9366486,33.844902,266.344452,192.462158,88.209545,-85.459233,-175.250887,80.560788,32.40317,36.430032,-12.030051,-86.48987,-3.702396,1
1721968644.0435216,33.809792,266.342712,192.461182,88.193445,-85.523118,-175.201785,80.560788,32.40317,36.430032,-12.051995,-86.48987,-3.636449,1
1721968644.152395,33.809853,266.342712,192.460846,88.14314,-85.643898,-175.151307,80.560788,32.40317,36.430032,-12.051995,-86.48987,-3.515612,1
1721968644.2613816,33.809986,266.342712,192.460114,88.023105,-85.907401,-175.030929,80.560788,32.40317,36.430032,-12.051995,-86.48987,-3.251937,1
1721968644.3684702,33.927593,266.34845,192.460037,87.358417,-86.880169,-174.474701,80.560788,32.40317,36.430032,-11.931159,-86.48987,-2.274184,1
1721968644.47617,34.161873,266.35907,192.469986,87.099669,-86.970123,-174.435282,80.560788,32.40317,36.430032,-11.72243,-86.494454,-2.208237,1
1721968644.5834675,34.607204,266.376923,192.479767,86.898962,-86.99562,-174.651459,80.560788,32.40317,36.430032,-11.304916,-86.494454,-2.208237,1
1721968644.6927829,34.712719,266.380676,192.481918,86.804538,-87.045524,-174.655641,80.560788,32.40317,36.430032,-11.20608,-86.499037,-2.153347,1
1721968644.799853,34.618385,266.37674,192.523239,85.462442,-87.420984,-173.225481,80.560788,32.40317,36.430032,-11.293972,-86.535649,-1.779779,1
1721968644.9082775,34.453274,266.369568,192.587921,83.387017,-87.700702,-170.99616,80.560788,32.40317,36.430032,-11.458755,-86.599706,-1.472158,1
1721968645.0157807,33.892925,266.334564,193.157944,69.761278,-87.705858,-156.855103,80.560788,32.40317,36.430089,-11.964104,-87.139891,-1.318376,1
1721968645.123964,33.475845,266.286011,194.735992,43.823651,-86.869569,-130.682678,80.599635,32.40317,36.430089,-12.161889,-88.609298,-1.318376,1
1721968645.2314765,30.019537,266.744232,195.218353,37.655531,-86.567277,-124.247445,81.481417,32.40317,36.430089,-11.546647,-89.057924,-1.285374,1
1721968645.340225,22.691414,267.667023,195.222977,35.905603,-86.608644,-122.257964,83.516104,32.40317,36.430089,-9.777811,-89.057924,-1.285374,1
1721968645.4479141,14.575043,268.360992,195.218613,34.313698,-86.647032,-120.136988,85.616453,32.40317,36.430089,-8.162815,-89.057924,-1.285374,1
