timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6,gripper
1721968549.0556898,31.783937,255.913391,201.259064,100.283256,-86.404843,171.272841,81.097363,27.720729,32.597746,-10.085432,-84.832761,-2.658696,1
1721968549.1683877,31.783937,255.913391,201.259064,100.283256,-86.404843,171.272841,81.097363,27.720729,32.597746,-10.085432,-84.832761,-2.658696,1
1721968549.2761002,31.772589,255.91301,201.238556,100.573688,-86.400718,170.993582,81.097363,27.720787,32.597746,-10.096433,-84.814427,-2.658696,1
1721968549.386805,31.655561,255.910034,201.235855,100.557359,-86.381065,171.119518,81.097363,27.720787,32.597746,-10.206326,-84.814427,-2.669697,1
1721968549.4960554,31.643854,255.909714,201.235611,100.527279,-86.369377,171.160656,81.097363,27.720787,32.597746,-10.21727,-84.814427,-2.68064,1
1721968549.605861,31.690727,255.910858,201.231369,100.499204,-86.339698,171.145129,81.097363,27.720901,32.597746,-10.173324,-84.8099,-2.713643,1
1721968549.714428,31.819685,255.914032,201.219803,100.44483,-86.260515,171.079697,81.097363,27.720901,32.597746,-10.052487,-84.796149,-2.801534,1
1721968549.8244004,31.819847,255.913925,201.209503,100.523268,-86.237253,171.001546,81.097363,27.721016,32.597746,-10.052487,-84.786982,-2.823479,1
1721968549.9327915,31.820671,255.913666,201.159515,100.835415,-86.099285,170.690831,81.097363,27.721245,32.597746,-10.052487,-84.741203,-2.955316,1
1721968550.0410032,31.867537,255.914749,201.155853,100.716469,-86.037233,170.766519,81.097363,27.721245,32.597746,-10.008541,-84.736619,-3.021264,1
1721968550.1498413,31.867287,255.914688,201.140671,100.794621,-85.991511,170.68894,81.097478,27.72136,32.597746,-10.008541,-84.722925,-3.06521,1
1721968550.2562456,31.865999,255.916107,201.141617,100.789922,-85.991511,170.693982,81.097764,27.72136,32.59809,-10.008541,-84.722925,-3.06521,1
1721968550.367571,30.191145,256.117615,201.134689,100.807283,-86.000106,170.967684,81.538541,27.722047,32.59809,-9.832758,-84.722925,-3.06521,1
1721968550.4711018,24.912214,256.987701,201.163254,100.653902,-86.23032,170.113175,83.359859,27.723136,32.59809,-7.02028,-84.722925,-3.06521,1
1721968550.5782487,14.854328,257.946503,201.162308,100.775942,-86.523961,169.429808,86.46678,27.726173,32.59809,-3.339828,-84.722925,-3.06521,1
1721968550.688955,2.552359,258.321472,201.096207,101.331368,-86.760134,169.321061,89.902235,27.736543,32.59809,-0.340566,-84.722925,-3.06521,1
1721968550.7951767,-9.90088,257.951324,200.9823,102.459865,-87.0257,168.339183,93.475085,27.754018,32.597231,3.098155,-84.722925,-3.06521,1
1721968550.9049194,-21.837276,256.802277,200.755661,104.724997,-87.306564,165.817366,97.168715,27.793552,32.594652,7.064226,-84.722925,-3.06521,1
1721968551.019613,-33.766403,254.70636,199.757782,111.962771,-87.617909,158.108907,100.825274,28.040726,32.593678,11.20608,-84.768705,-2.955316,1
1721968551.1272895,-44.085194,251.201782,193.646973,145.113995,-87.431068,124.592881,104.090274,29.461604,32.593678,14.831528,-84.92432,-2.142346,1
1721968551.2340086,-53.684605,246.539062,186.088333,172.48373,-87.483723,97.137488,107.195591,31.557026,32.594022,18.006574,-86.654653,-0.274676,1
1721968551.3398826,-62.226765,241.479507,178.975311,-116.147655,-83.627201,25.528249,109.999933,33.489383,32.598949,20.852054,-88.11495,6.185309,1
1721968551.4490235,-69.789383,236.243195,171.661392,-130.905043,-83.864234,39.703454,112.845642,35.312363,32.659855,24.213884,-88.47196,5.877688,1
1721968551.5619316,-76.184296,233.589615,166.839111,-141.22109,-84.151114,49.244748,115.296813,36.898768,33.348034,27.421875,-88.659661,5.361338,1
1721968551.665478,-83.893311,236.367233,163.769699,-144.254329,-83.975158,52.283316,116.864082,38.390521,35.271626,28.937978,-87.817356,5.196555,1
1721968551.773945,-92.033295,244.562393,161.077652,-144.806947,-82.589689,54.697187,117.284002,39.856205,38.184314,27.476821,-85.487366,5.196555,1
1721968551.8823645,-95.529282,250.169266,157.619354,-144.394761,-82.382851,54.753738,117.300389,41.648818,40.435293,27.026362,-84.947181,5.141609,1
1721968551.9917629,-99.11628,251.719818,151.30658,-148.192898,-82.164554,59.388279,117.734404,43.656233,41.762435,26.597904,-85.112021,5.119607,1
1721968552.1022089,-102.216019,249.543213,145.299713,-151.89982,-82.514918,64.0851,118.495464,45.429652,42.215817,26.367174,-86.361699,5.086662,1
