timestamp,x,y,z,roll,pitch,yaw,joint1,joint2,joint3,joint4,joint5,joint6
1716279297.5393994,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279297.6444836,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279297.7536254,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279297.8634782,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279297.9730413,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.0832484,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.1931071,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.3096175,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.4202952,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.532166,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.642434,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.751339,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.862248,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279298.9742422,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.0838816,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.1929564,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.3021262,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.4121962,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.5220022,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.6328824,-13.346553,200.922241,223.58699,57.626262,-85.553256,-136.114661,91.615436,10.016219,15.225265,-189.865723,87.753299,177.758781
1716279299.7432551,-13.690289,200.88092,221.586456,84.03297,-84.952223,-162.149176,91.614748,10.017021,15.224291,-190.239291,85.90849,176.528297
1716279299.853099,-14.332959,200.687271,218.95845,107.69034,-83.687419,174.931692,91.614748,10.017537,15.224291,-190.931367,83.464023,175.572488
1716279299.9623778,-12.2795,201.025406,217.576828,114.99939,-82.409494,165.798688,91.614462,10.017651,15.224291,-189.041752,82.154871,174.572734
1716279300.0729654,-6.427216,201.755463,216.71489,119.884887,-81.948778,155.529279,91.612113,10.017995,15.224291,-183.262957,81.248452,174.001438
1716279300.182193,-0.652637,201.996964,216.780014,120.11619,-82.126739,149.978521,91.601341,10.017995,15.224291,-178.231185,81.248452,173.72682
1716279300.2932403,2.454216,201.912796,216.797241,118.963342,-81.870856,148.375213,91.552239,10.017995,15.224291,-175.407706,81.248452,173.177468
1716279300.401921,4.689498,201.916855,216.797394,118.239008,-81.66356,148.663067,90.839135,10.017995,15.224635,-175.759273,81.239342,172.97974
1716279300.5121233,7.359711,201.952469,216.539139,118.962941,-81.328093,149.159363,89.219097,10.018969,15.225265,-178.604753,80.996694,172.97974
1716279300.6215806,13.793228,201.677719,216.320679,120.192565,-81.214476,146.178722,87.369188,10.019542,15.225609,-178.692645,80.772381,172.97974
1716279300.7320368,19.180466,201.307068,216.252045,120.231354,-81.064762,145.637392,85.389619,10.020058,15.225723,-180.175803,80.699157,172.97974
1716279300.8420513,25.718491,200.630234,216.153671,120.428108,-80.898661,144.622626,83.07126,10.020975,15.225952,-181.680906,80.598431,172.97974
1716279300.952178,32.715164,199.637314,215.944107,121.231395,-80.6936,142.730777,80.673718,10.02149,15.226296,-182.988281,80.392453,172.97974
1716279301.0607753,39.75684,198.358948,215.799973,121.278263,-80.404141,141.677337,78.113915,10.021719,15.226583,-184.53733,80.250531,172.847902
1716279301.1700268,46.415443,196.803329,215.504578,121.964953,-80.025932,140.588831,75.601953,10.022636,15.226926,-186.646731,79.985023,172.782012
1716279301.2808304,53.133301,194.95018,215.220261,122.699886,-79.694476,139.283519,72.926698,10.023266,15.227156,-188.734131,79.728681,172.738066
